,MRK,NVAX,NVTA,BMRN,CTMX,BPMC,SGEN,ICLR,GILD,VXRT,EVT,ALLO,ALT,EXEL,DTIL,SAN,AGEN,MRNA,BLUE,INO,ZIOP,MTEM,MGNX,GH,EDIT,NSTG,ALNY,IQV,CRL,TXG,AMGN,SWTX,TCRR,IBRX,EXAS,ISEE,ADAP,SGMO,RAPT,REGN,FATE,TECH,QGEN,BIIB,PSNL,BGNE,ARCT,FGEN,LGND,BCRX,GMAB,VRTX,SYRS,ILMN,NTLA,VIR,CRSP,INCY,NTRA,TWST,BNTX,BBH,IDNA
2016-10-26,9947711,6693065,41962,951271,77342,278057,648798,406399,8332957,,139986,,194097,3002675,,5336917,1439252,,872624,1213302,1454917,503872,103660,,259565,225596,922253,2196107,634578,,2716811,,,119674,10488765,755748,141659,564084,,484040,38500,124159,978843,2660104,,73114,179926,436996,400217,911890,239,4337924,25103,1149150,235618,,117799,800338,206605,,,42598,
2016-10-27,10350697,8000240,30675,1293675,130983,288132,776454,403905,9596438,,102107,,53265,3908551,,5031934,4025019,,1344307,1640366,1221500,291449,151614,,391284,449531,1160133,2295635,446892,,3366867,,,165874,4256899,590315,510224,670450,,503894,46900,89375,1287204,1554338,,153100,74275,361433,330401,736327,2254,3549006,26094,1087125,212135,,228840,1062866,118485,,,93143,
2016-10-28,20357108,9579265,93236,1923009,74001,239089,1524077,425020,13159961,,148535,,91210,3653955,,5075014,3303939,,1131414,879557,1162178,561003,171173,,274456,82450,1714329,1451097,306962,,18311555,,,235039,2862534,502649,71566,813413,,1060623,118400,115308,1054866,1884480,,195059,440082,667535,296793,782219,8840,3400659,6891,824700,171476,,119733,993879,313553,,,303772,
2016-10-31,14254834,6046916,239483,1139332,72543,232936,877616,491472,8457021,,122517,,118141,3314981,,5119146,1150202,,799820,673422,1596444,983303,128664,,268996,76305,1788541,1458200,578545,,8693717,,,114053,1678364,2149691,73238,488014,,921485,132300,380224,874498,1448893,,61050,1971811,486292,242930,647289,0,1928193,19075,1621206,232945,,256372,958129,298628,,,211760,
2016-11-01,14347359,9606823,110157,1182177,42792,169739,1897930,1238289,10741636,,156564,,6029,4650286,,7553589,1153461,,714718,883195,1995787,430947,119083,,194869,103643,1272248,1734083,1240361,,5589294,,,129266,1714573,1291311,92930,1048407,,974897,18600,330859,885765,1371542,,32026,280685,428803,174908,612128,1430,2458210,14305,2131809,126801,,119908,2593537,199164,,,187557,
2016-11-02,10722865,6970169,142784,1224216,53174,152602,1663671,553129,14619961,,361789,,2600,5832474,,7752038,1296136,,882402,783105,1888432,442740,335700,,240131,225512,1553567,2333934,1523123,,4622489,,,104128,1749373,679726,116807,398639,,722572,28400,176556,1408035,1081865,,140241,222047,487922,192955,739770,1374,2580387,19177,2508431,257365,,148743,1583252,127275,,,127255,
2016-11-03,11323033,11301301,83962,1471786,53305,250423,1678925,470639,9286221,,166588,,88998,7861955,,7213939,1523004,,7007116,2022779,2246381,605720,600401,,400546,278803,3369509,1826799,1008123,,5791248,,,180481,1921303,936835,245609,897685,,1203254,139400,125746,3133371,1407914,,136629,309359,692933,519492,1108020,2067,2370996,10312,1233602,260501,,143092,1216131,207998,,,314462,
2016-11-04,11318375,15601787,107488,2098975,89747,211055,1334118,557829,11779549,,217972,,117872,11367362,,4863900,1232937,,1085965,1061140,1367053,688656,244524,,239860,142773,2157424,1728762,1230534,,5051463,,,176742,2167966,648741,106984,1031167,,1885091,56100,168135,1378988,1307599,,72218,923334,500444,783813,901000,0,1902122,13083,1139595,249656,,54878,1384781,170126,,,281283,
2016-11-07,10478263,10109700,86378,1882700,210856,277166,1542175,757544,9513489,,216067,,340023,8081608,,4417911,1255476,,1171440,1031968,1998769,422409,259478,,301738,193697,1555482,2666728,936617,,5146015,,,175180,2582019,1024873,119292,868936,,1347384,38000,177018,1795204,2189951,,42759,225599,645798,450514,1625444,700,2170116,16394,1425424,220889,,45955,2391699,196215,,,165108,
2016-11-08,7942104,5265194,239530,1240213,289718,292748,1433951,608851,7449578,,170680,,97661,5721797,,3209334,909629,,1083703,967633,1736782,313025,146940,,438625,133903,1230875,2252115,817522,,3668544,,,145928,2224298,1256510,83749,810249,,1302285,110500,140951,1329326,1031009,,61805,135670,599311,423429,1643429,1738,1767969,29131,1004765,166094,,97785,1280368,113027,,,163441,
2016-11-09,27851126,16934865,188984,3871635,168041,402514,3581909,974637,26693678,,251725,,240994,15347638,,10532560,2546137,,2179307,2456132,3605403,934495,525602,,403947,252720,2615946,2051323,1253731,,11793445,,,497566,5752056,1423132,188470,1556823,,3047947,114800,235793,2055886,4271743,,60585,253984,3232107,945409,2147291,382,3988038,23385,3415451,331706,,73880,4717805,182264,,,371986,
2016-11-10,17862251,22858529,341116,2166262,225398,525692,3000374,762521,16651836,,194797,,24824,11528452,,21888496,2034112,,1665095,1563360,4662251,2269384,498543,,544515,191674,2145440,1747245,805141,,8933669,,,381992,2197427,1170959,626192,1315798,,1430422,166300,256747,1718977,2665842,,129067,151672,1502907,536548,1709242,930,4130927,27366,2551668,236386,,37867,2621254,654879,,,212610,
2016-11-11,14059705,12427954,290806,1243367,211760,423702,1449757,504804,12949556,,137539,,35834,9295244,,9547211,1306067,,1091258,1313879,3323171,2251564,436771,,427588,165383,1212998,1890523,800238,,5159413,,,315731,2823743,927163,147334,1564513,,822904,404500,230466,1135307,1619528,,180702,224539,905429,552504,1859221,1737,2631080,39230,1423800,232020,,89267,2028343,540796,,,103279,
2016-11-14,10124450,10944833,647912,1620357,173179,360954,1223922,497631,8832802,,300795,,281912,7901306,,8280824,1554250,,1524481,1508418,3087042,1299660,528610,,539675,155586,1567455,1382488,439553,,5059964,,,275251,2493256,852108,349039,932925,,1557103,192000,161712,756206,1567854,,60375,730086,1031266,416919,1573829,0,2485092,15336,987657,363945,,74533,1873485,348536,,,118742,
2016-11-15,7290447,7181088,149453,1167121,177174,433904,1450092,309003,8560108,,161102,,150952,8749992,,5266303,1319921,,945657,1018179,2894497,573641,257032,,621053,133917,3062601,1744684,777832,,4515112,,,253128,2615599,875338,262418,880546,,1118813,343300,132592,974409,1685065,,87620,444057,599726,434001,860952,0,2265741,16868,1082293,604329,,100753,1052306,209711,,,82422,
2016-11-16,10761213,10729439,1295244,935140,108768,114760,1786034,663291,8414999,,179619,,229101,6308126,,6729697,1130076,,1027810,773675,3040746,558992,215667,,301496,84046,1413876,1646584,607858,,4108195,,,411560,8268320,1022209,129460,751499,,815499,194200,96718,848110,1218135,,49084,395554,470841,326127,757506,0,1486963,10071,882091,266287,,192394,742154,179027,,,66278,
2016-11-17,8360674,9767734,5116249,1120073,105380,208905,1176696,551089,9413492,,223805,,970030,6143892,,2790776,2208899,,1047089,665212,2098074,726174,257329,,205009,134739,1091305,1523750,538283,,3957285,,,418730,4000387,607416,180545,851290,,1493382,109900,83953,1051531,1459513,,397007,614321,440926,276937,610988,4755,1320095,18858,1076684,363998,,185667,2869001,221739,,,89343,
2016-11-18,7696863,6406601,954622,824650,73890,121097,1652518,385967,8194306,,149488,,3922195,6566312,,3590684,1557730,,927519,771825,2499442,1699841,168384,,158580,164711,872160,1866465,500013,,3764649,,,225118,3305673,631630,46138,554720,,1413411,87300,81777,597889,1298399,,1515581,314693,487496,216160,589055,0,1265388,10534,1741632,198056,,70963,1103094,250520,,,76797,
2016-11-21,6836678,5824360,1065313,1132414,76744,447073,1285963,336285,6810556,,147323,,1828334,5121547,,3887205,879603,,865119,694015,1491241,585971,237440,,231842,87980,868299,1879005,644721,,2860513,,,163197,2613983,681739,148974,853993,,922765,98500,120590,503287,1331116,,220184,217492,326360,248388,626139,5865,1278191,11974,1904384,172622,,84830,1471893,271868,,,51262,
2016-11-22,9592213,6149181,948492,1047011,236407,89427,950681,387674,6019644,,159593,,55258,9039377,,3177041,1015733,,1230304,812940,1905274,333665,206881,,180075,506808,1415554,1376644,378590,,3586160,,,188043,2517831,1484629,64352,745128,,918554,1467500,105964,604072,1522222,,132904,233788,827749,269904,547398,3963,1765652,9716,1216336,140726,,47088,1235058,534059,,,45419,
2016-11-23,10242975,6070722,551490,1299103,55763,125678,1011086,575731,6849189,,91170,,223962,4963211,,3108919,1059144,,992930,800200,1445089,378682,394583,,191625,162697,1100061,2045444,302426,,3217158,,,333605,1643949,780209,50830,1078692,,972633,828700,87921,568170,5378165,,118678,128640,390143,500909,458742,2070,1041100,7059,805615,228322,,72358,936467,337860,,,86214,
2016-11-25,3501268,3628252,509980,647620,36468,111042,619415,210905,3068606,,72804,,17706,2528292,,1592841,956747,,505529,572142,2317582,819831,105601,,93284,44068,524185,549586,171553,,2004017,,,65745,813346,494290,102816,463921,,282742,287500,79257,305403,741587,,51512,70482,153177,144372,198016,876,814399,6128,342958,102514,,14089,783715,254086,,,13007,
2016-11-28,7449431,4068939,649236,1388567,125650,94963,1233454,596688,9338882,,82493,,1130601,4391261,,4708096,1549656,,998740,1394990,3503390,3845563,242183,,274006,260342,1255541,1516096,464396,,2411697,,,115119,1673857,3144313,72444,1273057,,729768,310800,128522,764289,1247877,,113072,119730,361538,325528,470333,1234,1855272,18326,1226954,199940,,59764,950790,226889,,,87919,
2016-11-29,10034927,12031055,347097,1116323,95279,446770,1789010,503018,7160662,,132240,,762707,6761732,,5383333,1273508,,2297430,1958387,3039110,1258487,149187,,330176,336819,1029078,1737841,295068,,2939137,,,226124,1766490,998317,228531,674742,,752159,147700,121520,792471,1389545,,112432,76202,318912,243121,459726,427,1745516,17023,905507,229353,,62132,803127,144231,,,47887,
2016-11-30,12530631,5847354,205670,1471535,159712,316481,5544443,618111,10627256,,300452,,886763,6130226,,4276366,2450174,,2047052,1025034,2001174,842489,202988,,408383,144635,5176621,4811134,977127,,4296889,,,186356,1707077,1651242,118115,831559,,965566,143600,130890,584630,2164882,,123833,126680,323716,269948,430983,6223,2292728,20660,2399134,275764,,108811,1040821,203541,,,48894,
2016-12-01,8398535,8449952,273581,1194580,268386,705242,1516518,506029,8270187,,125742,,55272,4680447,,6221367,1975876,,6758343,1311195,1485948,649432,271876,,356511,189016,1990320,5998122,439073,,3893950,,,227187,2897341,1575796,81076,999888,,824192,214100,265258,1049363,1684754,,97588,105116,542910,367310,805867,188883,2662560,13821,2280047,165863,,115203,1001248,103430,,,61087,
2016-12-02,7993092,4794798,311335,1142525,144200,374896,720130,476495,9227901,,128458,,32552,6884261,,6382650,1118125,,,918054,1384874,466722,275531,,313103,141437,1591746,2486636,815100,,3517303,,,206868,1818806,1010784,109191,1023633,,723571,106400,144889,515775,1429360,,103668,90508,266073,194003,693520,78004,4580479,28552,1594707,206116,,70376,1105765,94179,,,62654,
2016-12-05,12985234,4960099,308292,1702139,100823,404929,1009553,291846,9985859,,166920,,1431029,5734982,,6556353,926194,,1335832,1089259,2069160,355333,287127,,431410,137606,2344190,1718248,379605,,3855532,,,331375,2064595,1496701,80220,1118061,,661740,298400,130690,746425,1870741,,157418,75265,377370,299604,642569,48096,2588618,48060,1257926,222681,,46119,1785346,214764,,,27704,
2016-12-06,10659613,14493626,249886,1393595,244234,348703,787535,440803,8723896,,154919,,1754114,6637837,,9453225,950619,,2268938,855002,1532634,380106,277547,,386636,93460,1483499,2461138,543269,,2399021,,,207082,2321497,1625182,85577,852937,,725388,87400,138874,633271,1572611,,263325,106116,337520,299349,578714,2114,1816705,21253,1246422,220769,,61433,1288769,92474,,,53213,
2016-12-07,14049574,10537004,175167,1814489,77658,767485,1008029,436435,13061031,,174879,,2753090,10053154,,6919127,1365645,,4681441,1101087,2182891,569035,209145,,378294,97342,1611174,3079688,410209,,7031325,,,258327,1962041,783729,78892,1249665,,1681353,96200,210219,673206,1967395,,306589,107889,477920,328394,656753,3159,2569111,46267,2511692,186679,,84999,1946962,161171,,,116358,
2016-12-08,8586550,6662589,271075,1135169,86159,2061408,714142,424710,12333522,,312495,,1350266,4577112,,9688562,1031410,,1791007,881229,2628177,667202,231503,,402300,85021,1592148,1826940,401888,,4387570,,,366906,1341011,1105493,65054,1463448,,972970,92800,142750,692192,4771276,,190270,918521,417544,251153,456001,2385,1773434,17997,1100785,164092,,60186,1147039,278457,,,171365,
2016-12-09,10516352,14550572,423578,1843346,80030,270909,771056,378429,9936284,,227936,,1088244,4836380,,4472023,1102218,,1129533,702857,2572553,3425067,219618,,330390,138118,1401075,1905434,445094,,4638007,,,410562,1497353,1693345,84090,1601307,,1290897,109400,172459,637153,6257682,,196030,554868,256327,278249,1004451,1024,1618599,10849,1387998,179599,,37805,1078620,157448,,,132515,
2016-12-12,8246003,6200596,343761,1284268,83907,284939,822226,226917,9475901,,148616,,1892494,4085693,,5642791,862579,,840083,714989,1271090,1100394,297110,,291712,124024,1019049,1930766,490281,,3310134,,,398611,1914308,51202253,160302,994950,,1529344,98900,335754,618548,1776185,,181660,859633,368059,244928,475526,1824,1731686,17318,1530652,275382,,34361,1042244,103624,,,60634,
2016-12-13,7842165,6201706,421682,1136684,126685,152539,1001586,278762,12692969,,220501,,562061,4101654,,5524974,932147,,844632,813459,1098521,346634,501428,,328648,159893,1184636,1358386,409124,,4308659,,,283146,1780514,12724817,53054,1053021,,990677,109400,162134,541253,1596156,,191163,507867,303416,268527,469371,2714,1210078,11357,1996103,226677,,105746,1408337,90715,,,151853,
2016-12-14,11080414,4294716,224737,1410288,74436,367419,804620,331597,11822755,,155106,,962172,4557068,,9651431,915852,,978385,1110085,1536032,567395,1230638,,324660,90989,626530,1983217,567835,,3196690,,,175984,2108064,10731570,46637,1228079,,868811,90600,121066,779366,1299333,,181788,1467332,388379,300813,557190,779,3200088,17553,1254136,223596,,62558,1030419,86055,,,52702,
2016-12-15,8509404,7264111,235217,1300513,99806,375124,969109,431613,9448767,,215882,,22216,5039900,,7676539,854671,,1018570,809690,1096145,349272,817438,,437699,197248,1014016,2450771,302625,,2950495,,,290263,3293905,9484176,100084,1225307,,543120,205200,90721,1210125,1706514,,145707,632477,371496,397303,519695,2119,1972168,11239,2241609,218295,,36356,1127981,81553,,,39739,
2016-12-16,17563691,20839233,695482,2014946,172837,916923,3130485,751040,14437460,,182826,,15229,10917705,,7851042,3039030,,2017070,2330915,3897459,542109,561367,,1981359,317386,4464488,2614697,948132,,6356824,,,439408,3541151,9744248,158448,2863065,,1054842,124900,304384,1130445,2273191,,594556,1157631,596989,478948,3394721,1425,2280214,29119,3330004,1876140,,41490,2842177,166391,,,92055,
2016-12-19,11938924,6901670,277628,925325,112071,591956,733161,433419,8212233,,117516,,28314,3336480,,5238902,915262,,1423724,986695,1105858,477740,249260,,444553,93162,850499,1059065,475748,,3013834,,,230205,2144858,3615715,124998,612628,,794387,111000,76044,553768,2553470,,121104,224089,311821,179831,5057621,1410,1555115,21425,1385682,269355,,57996,1520759,127283,,,42529,
2016-12-20,10377123,4913932,293222,660177,93116,289434,936483,396893,8451975,,123336,,1225448,4797718,,3825709,605934,,766208,986180,1143856,584829,222780,,530604,101859,708330,919645,379792,,2615588,,,287033,1560340,3636776,192707,615579,,747230,68200,84009,503301,2219556,,143173,2061090,293941,176596,1910888,1582,1327278,17689,1123712,204774,,76232,1078102,121603,,,230950,
2016-12-21,12052119,3848782,260438,1712427,67514,252072,553858,453019,7018656,,187886,,855643,2640643,,3162538,648371,,752397,2729888,1159540,370924,239092,,514653,95395,804339,1105493,387086,,2491817,,,228612,1315114,2247026,648987,316065,,559224,19200,97715,962566,1377843,,195339,518806,315517,591147,1183894,842,2845545,48238,703892,119228,,77709,1019487,113928,,,47397,
2016-12-22,10100023,6033090,240847,987954,60819,172551,734486,618884,8413820,,121575,,500455,11252842,,3279386,835246,,539660,1072444,1504575,320670,377367,,613576,98611,834317,1742831,327107,,1820943,,,258865,1432400,1286421,133878,1085272,,668539,100800,105081,577727,1061841,,107337,267138,301323,534894,560358,4986,2486850,52664,500043,220141,,34705,779806,429359,,,17601,
2016-12-23,7591338,4418787,170001,715975,103760,324032,725284,275105,5307649,,81448,,29244,4267894,,1877357,1008551,,579687,1064783,1121395,305703,448524,,268844,105648,777395,623327,222218,,2169741,,,222216,2020400,2290463,75651,1829976,,801694,25500,82936,572861,1118144,,79979,116150,259033,187146,712022,917,1485211,37825,537906,177715,,12883,981993,287694,,,78264,
2016-12-27,5815612,4375118,397148,655513,83222,179639,5494058,155009,6632942,,96124,,879865,3049568,,2262246,623787,,517026,528658,1565767,318432,198122,,221134,57302,600466,1177761,179293,,1940952,,,252888,1218362,1868605,48863,842029,,790907,42800,99667,365932,1453100,,56755,137260,288256,218395,627830,1366,1032911,135377,539250,200134,,36915,883786,468983,,,94636,
2016-12-28,6174639,5046208,363639,927558,68505,223349,1988820,150426,6387643,,173899,,753559,2843183,,4192121,572390,,526615,700683,1261965,574517,279892,,216747,172524,580488,807768,198692,,1803975,,,198933,1149218,1465938,111153,653955,,545481,58800,106418,603204,1036170,,31297,160271,387400,165992,659880,2314,1166035,38373,561927,310217,,65817,731335,253444,,,44871,
2016-12-29,6520112,5977725,539244,811445,31218,249627,973213,92496,7533582,,94314,,76434,3001886,,3980388,460517,,507189,704946,1324368,541417,290569,,363392,106749,1220006,549524,176495,,1655469,,,143692,1097552,2750837,117814,766231,,383895,89200,104571,523687,1120879,,53646,157641,402228,150405,811560,1877,938589,10613,647722,195119,,16699,726327,242135,,,31553,
2016-12-30,10772542,6381732,383787,1267233,44070,242666,813931,109605,9220862,,161602,,8172,3494813,,5965089,803259,,620558,725278,1608829,569147,320520,,175621,120116,846768,848649,351524,,3193143,,,284887,1615431,2089992,145764,653479,,614765,170700,84334,542986,1327153,,92658,177288,289844,196790,623596,627,1357424,21747,801111,284941,,21607,953785,162955,,,103580,
