,MRK,NVAX,NVTA,BMRN,CTMX,BPMC,SGEN,ICLR,GILD,VXRT,EVT,ALLO,ALT,EXEL,DTIL,SAN,AGEN,MRNA,BLUE,INO,ZIOP,MTEM,MGNX,GH,EDIT,NSTG,ALNY,IQV,CRL,TXG,AMGN,SWTX,TCRR,IBRX,EXAS,ISEE,ADAP,SGMO,RAPT,REGN,FATE,TECH,QGEN,BIIB,PSNL,BGNE,ARCT,FGEN,LGND,BCRX,GMAB,VRTX,SYRS,ILMN,NTLA,VIR,CRSP,INCY,NTRA,TWST,BNTX,BBH,IDNA
2013-03-26,32.4345223141,43.4,,60.6,,,36.32,32.25,37.2835397171,,9.61678566157,,13.5267857143,4.55,,4.31962971198,3.98,,,2.24,1.82,54.23,,,,,23.4,,44.84,,79.0397465679,,,,10.01,,,9.19,,169.712,,62.2286108383,20.4209502838,177.09,,,,,26.09,1.24,2.234,54.34,,53.88,,,,22.05,,,,61.3122444713,
2013-03-27,32.2226274848,43.6,,60.36,,,36.0,32.5,38.8804745477,,9.64245780695,,13.3721938776,4.59,,4.28168274526,3.98,,,2.3564,1.72,51.15,,,,,23.78,,44.13,,80.2334342061,,,,9.89,,,9.27,,170.9,,62.1368146871,20.491022172,182.68,,,,,26.47,1.19,2.234,54.83,,53.98,,,,22.67,,,,62.3872120983,
2013-03-28,32.2956946673,45.6,,62.26,,,35.505,32.29,39.8744850034,,9.58084465803,,13.1403061224,4.62,,4.30698072308,3.89,,,2.38,1.83,50.71,,,,,24.37,,44.27,,82.1241072438,,,,9.8,,,9.56,,176.403,,62.2836885289,21.1016486266,192.618,,,,,26.65,1.19,2.234,54.97,,53.98,,,,23.41,,,,63.5208143232,
2013-04-01,32.4052954411,47.4,,61.59,,,34.84,30.95,39.0923128415,,9.56544137079,,13.2176020408,4.56,,4.29433173417,3.84,,,2.2608,1.76,46.53,,,,,23.53,,43.48,,81.9638807152,,,,9.78,,,9.25,,178.51,,61.9256835396,20.9314740409,192.77,,,,,26.45,1.38,2.348,54.0,,54.24,,,,23.0,,,,63.3058207978,
2013-04-02,32.8144716631,47.0,,62.99,,,34.74,31.87,39.2715606286,,9.57571022895,,13.1403061224,4.53,,4.36390117316,3.97,,,2.08,1.7,49.5,,,,,23.44,,44.16,,85.2405132255,,,,9.62,,,9.4,,185.0,,62.4122031405,21.1016486266,198.19,,,,,26.49,1.36,2.348,53.93,,54.53,,,,22.77,,,,64.312381394,
2013-04-03,33.1432739844,48.0,,61.24,,,34.03,31.25,38.8152935342,,9.53463479633,,12.6765306122,4.44,,4.28168274526,3.83,,,2.052,1.56,49.06,,,,,22.66,,42.19,,83.9667123229,,,,9.53,,,9.4,,182.69,,61.2922900969,20.9314740409,195.74,,,,,25.74,1.34,2.348,52.63,,54.28,,,,21.88,,,,63.1592343032,
2013-04-04,33.1140471114,45.6,,60.9,,,34.41,31.24,38.896769801,,9.55517251264,,12.3673469388,4.4,,4.29433173417,3.91,,,2.0448,1.52,50.27,,,,,22.92,,41.86,,84.823924251,,,,10.0,,,9.24,,185.085,,61.5309600898,20.8614021527,195.68,,,,,25.93,1.32,2.418,52.95,,54.93,,,,21.62,,,,63.4914970242,
2013-04-05,32.9752194646,48.4,,61.72,,,34.8,30.66,38.5953076136,,9.54490365449,,12.6757576531,4.42,,4.3449276898,3.83,,,2.08,1.53,50.93,,,,,22.97,,41.38,,83.3498401877,,,,9.99,,,9.46,,185.41,,60.5946393485,20.4810119023,193.31,,,,,25.8,1.7,2.418,53.23,,54.43,,,,21.37,,,,63.2569586329,
2013-04-08,33.2309546034,49.4,,62.15,,,34.92,30.54,38.45679796,,9.55517251264,,12.6765306122,4.62,,4.28800723972,4.11,,,2.1872,1.62,49.83,,,,,23.19,,41.57,,84.1990407894,,,,9.85,,,9.55,,188.47,,60.0530420569,20.4810119023,194.13,,,,,25.6,1.92,2.418,52.74,,55.23,,,,21.27,,,,63.3937726945,
2013-04-09,33.2528747582,51.2,,62.5,,,34.81,30.6,39.3530368955,,9.59111351618,,12.831122449,4.51,,4.39064429796,4.17,,,2.1608,1.71,49.94,,,,,22.74,,41.88,,83.558134675,,,,10.35,,,9.84,,191.08,,59.6399593769,20.4109400141,193.17,,,,,25.36,1.75,2.418,52.6,,55.53,,,,21.48,,,,63.6380835188,
2013-04-10,34.2246682855,53.8,,64.27,,,36.49,30.9,40.5181475116,,9.67326438142,,12.5992346939,4.8,,4.55876911644,4.56,,,2.28,1.75,51.7,,,,,23.15,,42.77,,86.7266142784,,,,10.73,,,10.12,,201.13,,60.1907362836,20.6611967577,198.34,,,,,25.71,1.74,2.418,54.84,,57.27,,,,21.9,,,,65.5632528145,
2013-04-11,34.4950168608,53.8,,63.68,,,37.22,30.88,42.0824918354,,9.71947424311,,12.3673469388,4.93,,4.57816813395,4.68,,,2.344,1.72,50.82,,,,,23.15,,43.62,,86.6985746359,,,,10.72,,,10.55,,208.352,,60.1631974383,20.9715151199,200.26,,,,,25.48,1.66,2.68,54.83,,57.95,,,,22.47,,,,66.3831599409,
2013-04-12,34.4219496783,51.4,,64.71,,,37.08,30.53,42.3106253826,,9.72460867219,,11.8262755102,5.02,,4.52643742058,4.51,,,2.3152,1.72,51.04,,,,,22.95,,43.56,,89.3823689903,,,,10.63,,,10.2,,215.84,,59.8969886,20.771309725,207.01,,,,,25.94,1.89,2.68,55.74,,57.84,,,,21.92,,,,67.1560616647,
2013-04-15,33.947012992,49.4,,63.21,,,35.22,29.99,41.2921720468,,9.62705451972,,12.212755102,4.84,,4.39064429796,4.46,,,2.18,1.68,50.93,,,,,21.88,,41.85,,86.9068691231,,,,10.1,,,9.8,,209.05,,58.2171190347,20.5410735208,198.75,,,,,24.02,1.85,2.734,54.06,,55.56,,,,21.03,,,,65.6218874123,
2013-04-16,34.3123489045,50.2,,64.66,,,36.57,30.19,42.3758063961,,9.72460867219,,12.6765306122,5.015,,4.48763938554,4.46,,,2.176,1.65,50.27,,,,,22.49,,42.52,,88.8055534872,,,,10.24,,,9.68,,216.76,,59.7592943734,20.7913302645,202.125,,,,,25.11,1.86,2.734,54.39,,57.86,,,,21.14,,,,66.9802555955,
2013-04-17,34.1662145395,48.9,,63.68,,,35.84,29.725,42.3187730093,,9.61165123249,,12.6765306122,4.84,,4.39064429796,4.26,,,2.27,1.61,50.27,,,,,22.34,,42.15,,87.6759564605,,,,9.97,,,10.1,,213.08,,59.07082324,20.2808065074,204.08,,,,,24.63,1.97,2.734,54.045,,57.67,,,,21.2,,,,66.5698134107,
2013-04-18,34.0200801745,48.0,,62.79,,,35.08,29.33,41.4388293272,,9.56030694172,,12.3673469388,4.74,,4.39711063713,4.091,,,2.26,1.6,48.84,,,,,21.89,,41.67,,86.0897138271,,,,8.835,,,9.52,,206.66,,58.9331290134,19.9905086847,198.66,,,,,24.4,1.83,2.734,52.87,,56.33,,,,21.14,,,,65.2896246912,
2013-04-19,34.6996049718,50.0,,65.44,,,36.96,29.63,43.3209310918,,9.62063648337,,12.2900510204,4.84,,4.46177402885,4.3,,,2.26,1.72,50.71,,,,,23.41,,42.21,,89.2301537881,,,,9.23,,,9.93,,212.58,,59.5573428409,20.611145409,203.27,,,,,26.92,1.81,2.734,85.6,,56.09,,,,21.7,,,,69.0520113858,
2013-04-22,35.0137938565,50.2,,65.53,,,38.3,29.42,44.0379222402,,9.70326138071,,12.2900510204,5.04,,4.5199710814,4.37,,,2.24,1.68,51.48,,,,,23.67,,42.3,,90.86446438,,,,8.75,,,10.26,,213.81,,59.5573428409,20.5510837905,215.2,,,,,28.01,1.77,2.596,82.33,,55.12,,,,21.46,,,,69.7556265598,
2013-04-23,35.5325708523,50.6,,65.02,,,38.46,29.92,43.4512931187,,9.80654250238,,12.1354591837,5.21,,4.72689393492,4.6,,,2.2404,1.65,53.46,,,,,24.01,,42.55,,90.3357168355,,,,8.21,,,10.42,,212.85,,59.2176970818,20.7112481065,212.76,,,,,27.94,1.8,2.596,83.53,,62.44,,,,22.67,,,,70.048799549,
2013-04-24,35.0357140113,49.0,,62.3,,,36.53,29.2,41.2025481533,,9.77555816588,,12.3673469388,5.16,,4.73982661326,4.58,,,2.308,1.75,53.625,,,,,23.55,,42.46,,84.0628482401,,,,8.14,,,10.03,,210.62,,58.3823521067,20.4409708233,206.18,,,,,27.4,2.01,2.596,81.05,,62.66,,,,22.16,,,,67.4483551349,
2013-04-25,34.5973109163,50.0,,62.87,,,37.31,31.88,41.9032440483,,9.82719872671,,12.2900510204,5.24,,4.61049982982,4.65,,,2.352,1.81,54.45,,,,,24.05,,42.8,,87.0510729989,,,,8.94,,,10.65,,216.75,,58.7770755565,20.6411762182,216.0,,,,,28.04,1.9,2.596,80.32,,62.54,,,,22.77,,,,68.6611140668,
2013-04-26,34.9772602653,49.8,,63.18,,,37.38,31.45,41.8625059149,,9.82198303007,,12.212755102,5.22,,4.61696616899,4.63,,,2.372,1.85,54.56,,,,,24.04,,42.45,,86.8267558588,,,,8.85,,,10.5,,216.6,,58.6485609449,20.6611967577,213.59,,,,,27.28,1.91,2.602,79.02,,62.61,,,,22.5,,,,68.6728409864,
2013-04-29,34.940726674,49.6,,64.42,,,37.8,31.59,41.626224741,,9.84785495104,,12.0581632653,5.19,,4.73336027409,4.93,,,2.52,1.79,53.02,,,,,23.72,,42.68,,85.4568190391,,,,9.24,,,10.38,,215.48,,59.07082324,20.7813199947,223.61,,,,,27.58,1.97,2.602,78.33,,64.39,,,,22.02,,,,68.8761075922,
2013-04-30,34.3415757775,47.0,,65.6,,,36.95,32.12,41.2595815401,,9.90465956796,,12.212755102,5.19,,4.68809589988,4.86,,,2.4396,1.68,53.02,,,,,23.95,,43.49,,83.4860327371,,,,9.34,,,10.18,,215.14,,58.8780513227,19.900416257,218.93,,,,,27.32,2.01,2.602,76.82,,64.69,,,,22.15,,,,68.2213545831,
2013-05-01,33.3843956867,43.8,,63.68,,,35.52,32.37,40.8522002058,,9.87367523146,,12.0581632653,4.74,,4.62989884733,4.78,,,2.4004,1.6,52.03,,,,,22.82,,43.04,,83.7504065093,,,,9.05,,,9.45,,237.29,,59.2819543876,19.1196152167,214.33,,,,,25.95,1.91,2.564,76.83,,63.82,,,,21.52,,,,67.4981945431,
2013-05-02,33.4136225597,44.2,,65.79,,,36.2,32.5,42.5143160498,,9.95113607271,,12.3673469388,4.69,,4.66869688237,4.37,,,2.444,1.61,50.05,,,,,23.43,,41.81,,84.5915957845,,,,9.56,,,9.6,,248.63,,59.5022651503,18.98948171,217.3,,,,,26.21,1.94,2.75,77.72,,64.95,,,,21.47,,,,68.7979281285,
2013-05-03,33.3697822502,43.6,,66.71,,,36.35,32.47,44.9341611757,,10.0440890822,,12.6765306122,4.69,,4.71396125657,4.48,,,2.4,1.65,50.6,,,,,23.59,,42.41,,85.3046038369,,,,9.72,,,8.61,,266.16,,59.6124205316,19.1696665654,218.85,,,,,26.21,1.94,2.772,75.99,,64.91,,,,22.24,,,,69.7360816939,
2013-05-06,32.8656186909,45.0,,66.62,,,36.33,32.1,44.3475320543,,10.0544171944,,13.1403061224,4.64,,4.7074949174,4.36,,,2.4,1.71,53.79,,,,,23.7,,42.38,,83.9827349758,,,,9.65,,,8.29,,262.75,,59.6674982223,19.1996973747,215.73,,,,,26.0,1.88,2.772,77.25,,66.23,,,,22.54,,,,69.4233638387,
2013-05-07,33.0775135202,41.2,,65.41,,,35.41,32.3,43.288340585,,10.095729643,,13.1403061224,4.59,,4.77215830912,4.08,,,2.402,1.7,54.56,,,,,24.42,,42.82,,83.6863158978,,,,9.81,,,7.96,,262.19,,60.3743285858,19.1196152167,212.55,,,,,26.15,1.87,2.72,76.401,,66.29,,,,21.88,,,,68.973831922,
2013-05-08,32.8729254091,41.0,,65.32,,,35.19,32.27,42.6772685835,,10.1318780356,,13.4494897959,4.93,,4.83035536167,4.4,,,2.4136,1.65,54.78,,,,,24.58,,43.39,,84.1750068101,,,,9.86,,,7.87,,263.74,,61.5126008596,18.8493379335,210.71,,,,,26.86,1.85,2.72,75.43,,67.07,,,,22.1,,,,69.0813286847,
2013-05-09,33.2382613217,41.0,,66.41,,,35.19,32.25,43.0113212777,,10.0854015309,,13.681377551,4.82,,4.72689393492,4.34,,,2.4444,1.63,55.88,,,,,24.76,42.11,43.72,,83.7664291622,,,,9.89,,,8.48,,261.95,,61.789227756,18.7091941571,209.28,,,,,26.6,1.84,2.802,76.78,,67.16,,,,22.37,,,,69.0324665198,
2013-05-10,33.5743703612,43.2,,67.68,,,36.99,32.73,43.0846499179,,10.1318780356,,13.6040816327,4.85,,4.65576420402,4.39,,,2.468,1.7,57.31,,,,,25.61,42.39,44.31,,85.4968756712,,,,9.92,,,8.76,,273.5,,61.6970187905,18.7992865848,213.22,,,,,26.7,1.8,2.802,80.43,,69.98,,,,23.29,,,,70.762187156,
2013-05-13,33.7351181627,42.6,,68.85,,,37.33,33.01,44.380122561,,10.157698316,,13.7586734694,4.85,,4.55876911644,4.38,,,2.48,1.68,60.5,,,,,27.57,43.32,44.56,,85.6330682206,,,,9.92,,,8.98,,280.51,,62.6098875486,18.5189990319,222.74,,,,,26.73,1.81,2.802,80.15,,68.8,,,,23.89,,,,71.9055618138,
2013-05-14,34.0858406387,43.0,,70.3,,,38.56,33.93,45.8304001112,,10.2299951012,,13.7586734694,4.86,,4.53290375975,4.4,,,2.64,1.66,63.69,,,,,27.99,44.43,45.35,,86.8507898381,,,,10.25,,,8.88,,282.8,,62.7205383071,18.98948171,229.84,,,,,26.74,1.81,2.866,81.01,,70.74,,,,24.49,,,,73.263929997,
2013-05-15,34.1442943847,41.0,,67.81,,,37.71,33.44,45.9200240047,,10.2867997181,,13.7586734694,4.7,,4.57816813395,4.21,,,2.6408,1.69,62.81,,,,,28.17,45.5,45.51,,86.4323869224,,,,10.53,,,8.52,,274.11,,62.6928756175,18.8493379335,227.13,,,,,26.89,1.68,2.946,79.42,,70.37,,,,23.83,,,,72.3012476249,
2013-05-16,33.8812525277,41.2,,64.5,,,36.32,32.91,44.7793562686,,10.3229481107,,13.681377551,4.55,,4.54583643809,4.26,,,2.656,1.76,58.3,,,,,27.21,45.85,45.13,,84.4610654929,,,,10.82,,,8.26,,264.66,,62.2410516867,18.6191017294,227.99,,,,,26.69,1.73,3.02,77.89,,69.65,,,,23.17,,,,70.6761897458,
2013-05-17,33.6035972342,40.2,,64.01,,,36.7,33.38,45.8711382446,,10.3487683911,,13.5267857143,4.55,,4.62989884733,4.25,,,2.688,1.67,61.27,,,,,27.44,45.52,45.01,,84.9921153474,,,,10.56,,,8.43,,266.97,,62.4623532038,18.6691530781,226.85,,,,,28.01,1.71,3.02,79.49,,72.0,,,,23.04,,,,71.3485331344,
2013-05-20,33.0336732107,39.6,,62.43,,,35.75,33.39,45.4148711502,,10.3797527276,,13.2948979592,4.49,,4.59756715147,4.14,,,2.712,1.8,60.28,,,,,27.56,45.38,44.91,,82.2161729262,,,,10.62,,,7.86,,263.64,,62.49923679,18.5290093016,225.18,,,,,27.57,1.71,3.47,77.38,,73.08,,,,23.15,,,,70.400607136,
2013-05-21,34.5826974798,39.2,,65.0,,,35.73,33.36,46.0096478983,,10.4107370641,,12.6765306122,4.61,,4.56523545561,4.01,,,2.83,1.79,61.38,,,,,28.03,45.05,44.99,,83.873692169,,,,10.76,,,7.84,,259.96,,62.702096514,18.5990811899,231.33,,,,,27.74,1.7,3.47,79.47,,72.58,,,,22.26,,,,71.2703536706,
2013-05-22,34.1296809482,41.0,,65.55,,,35.15,33.14,45.5696760572,,10.3216570967,,12.6378826531,4.58,,4.55876911644,4.03,,,2.8004,1.71,59.84,,,,,27.84,44.65,44.02,,84.1070322566,,,,10.58,,,7.81,,262.42,,61.8722158249,18.6991838873,233.07,,,52.85,,27.38,1.68,3.47,78.43,,70.69,,,,22.32,,,,71.123767176,
2013-05-23,34.5826974798,40.8,,65.76,,,35.35,33.43,45.2030328563,,10.2282014489,,12.5219387755,4.77,,4.55876911644,4.12,,,2.76,2.02,61.93,,,,,28.06,45.0,44.35,,84.9840691375,,,,10.54,,,7.93,,254.87,,61.687797894,18.949440631,232.62,,,50.47,,27.95,1.66,3.47,78.48,,71.08,,,,22.17,,,,71.3094434025,
2013-05-24,34.4584832695,40.4,,64.39,,,34.95,33.41,45.471904537,,10.1814736251,,12.3673469388,4.74,,4.50703840306,4.07,,,2.84,2.621,60.94,,,,,28.98,45.03,44.39,,85.217409225,,,,10.69,,,7.98,,250.31,,61.4480545838,18.9994919797,235.24,,,50.75,,27.47,1.59,3.47,78.4,,70.31,,,,23.0,,,,71.113994743,
2013-05-28,34.794592309,40.4,,65.61,,,35.9,34.84,45.7733667244,,10.1607057033,,15.6910714286,4.77,,4.62343250816,4.1,,,2.7604,2.51,64.02,,,,,29.82,45.43,44.66,,85.4507493126,,,,11.25,,,8.15,,251.45,,61.7246814802,19.1896871049,240.86,,,48.79,,27.14,1.59,3.41,78.02,,71.62,,,,23.71,,,,71.9837412776,
2013-05-29,34.2465884402,40.2,,64.46,,,34.95,34.56,45.3252472566,,10.0412901534,,13.9905612245,4.71,,4.71396125657,4.06,,,2.72,2.36,63.58,,,,,29.82,44.47,44.1,,83.9943853177,,,,11.12,,,8.14,,247.71,,61.3650665148,18.9294200915,238.99,,,47.95,,28.08,1.75,3.45,78.39,,71.09,,,,22.98,,,,71.10422231,
2013-05-30,34.3927228052,40.4,,63.85,,,35.68,34.74,45.4637569103,,10.0880179773,,14.2224489796,4.82,,4.73982661326,4.11,,,2.788,2.35,64.35,,,,,30.14,44.25,44.02,,84.6622207408,,,,11.24,,,8.43,,252.18,,61.3835083079,18.9394303613,238.89,,,50.19,,29.73,1.73,3.45,83.14,,71.49,,,,22.74,,,,71.9153342468,
2013-05-31,34.12237423,38.2,,62.7,,,34.32,34.34,44.3882701877,,9.77130717102,,13.7586734694,4.84,,4.65576420402,4.03,,,2.728,2.18,62.92,,,,,30.63,44.04,43.31,,80.88854829,,,,11.24,,,8.0,,241.88,,61.3281829287,18.6991838873,237.49,,,50.4,,29.91,1.71,3.45,80.33,,70.32,,,,22.17,,,,70.3141211042,
2013-06-03,35.4010499238,37.8,,59.78,,,35.08,34.49,43.2801929583,,9.51170814947,,13.2948979592,4.8,,4.72042759574,4.12,,,2.6004,2.05,63.69,,,,,30.25,44.58,42.36,,79.7620789017,,,,11.56,,,7.97,,236.07,,61.2544157563,18.6391222689,227.39,,,48.16,,32.0,1.72,3.583,79.33,,70.88,,,,21.91,,,,68.9249697571,
2013-06-04,36.1244150306,35.8,,59.82,,,33.63,34.16,42.6283828234,,9.57920389507,,13.0630102041,4.67,,4.76569196995,3.94,,,2.72,1.91,61.82,,,,,30.02,43.19,42.0,,78.2815762771,,,,11.55,,,8.17,,232.88,,60.6827201704,18.4889682226,219.74,,,47.88,,31.8,1.71,3.65,78.36,,69.89,,,,21.12,,,,67.6936432025,
2013-06-05,35.6056380348,38.2,,57.67,,,32.55,33.68,40.8359049524,,9.42863646258,,12.9857142857,4.59,,4.67516322154,3.76,,,2.68,1.85,62.15,,,,,29.71,42.85,41.45,,76.1171458095,,,,11.84,,,7.74,,229.64,,59.9081648606,18.4689476832,214.1,,,49.91,,30.55,1.65,3.65,76.95,,68.89,,,,20.57,,,,65.8661982366,
2013-06-06,35.5106506976,39.2,,59.0,,,33.75,34.0,41.8380630348,,9.63112369938,,12.7538265306,4.76,,4.70102857823,3.73,,,2.72,1.96,62.37,,,,,30.09,43.23,41.56,,78.4425004754,,,,12.05,,,7.84,,252.17,,60.8763589979,18.6491325386,221.19,,,49.0,,31.18,1.65,3.65,78.02,,69.23,,,,21.49,,,,67.6643259036,
2013-06-07,35.2110752493,37.6,,58.93,,,34.49,34.1,43.0944270699,,9.79207509274,,12.831122449,4.79,,4.66869688237,3.7,,,2.682,1.97,60.28,,,,,30.92,42.97,42.11,,79.5046001844,,,,12.91,,,8.01,,257.5,,61.1806485839,18.7692557756,225.02,,,50.54,,32.17,1.68,3.82,82.81,,69.99,,,,21.4,,,,69.2572324782,
2013-06-10,35.4083566421,38.6,,58.04,,,33.75,34.35,42.7261543437,,9.72457934714,,12.831122449,4.8,,4.66223054319,3.73,,,2.64,2.17,59.95,,,,,30.75,43.64,42.49,,79.1022896885,,,,13.49,,,7.81,,252.83,,61.3189620321,18.6591428083,222.19,,,49.2107,,32.0,1.71,3.89,83.14,,69.73,,,,20.92,,,,68.6611140668,
2013-06-11,34.7507519995,37.6,,58.79,,,33.57,34.56,42.7261543437,,9.62073973852,,12.6765306122,4.77,,4.53290375975,3.65,,,2.5764,2.27,62.15,,,,,30.59,43.95,42.27,,78.7965337117,,,,13.43,,,8.17,,248.88,,61.2912993425,18.5290093016,223.03,,,49.0,,32.3,1.69,3.56,81.4,,68.5,,,,20.44,,,,68.5047551393,
2013-06-12,34.5242437338,38.2,,57.48,,,32.27,34.96,41.6914057545,,9.47017230602,,12.4832908163,4.62,,4.53937009892,3.61,,,2.5636,2.08,59.62,,,,,30.11,43.0,42.14,,77.5413249648,,,,13.05,,,7.77,,237.49,,60.8579172048,18.98948171,206.55,,,47.95,,32.25,1.68,3.56,80.23,,67.47,,,,20.55,,,,66.9900280285,
2013-06-13,35.3133693048,39.0,,58.97,,,32.81,35.52,42.326920636,,9.55843597335,,12.2900510204,4.67,,4.58463447313,3.61,,,2.48,2.17,59.84,,,,,30.36,42.9,42.52,,79.2632138869,,,,13.05,,,7.84,,239.52,,61.7523441698,19.069563868,209.58,,,48.51,,33.79,1.7,3.43,82.66,,67.89,,,,21.6,,,,67.879319429,
2013-06-14,35.3502308594,38.0,,58.14,,,32.73,35.53,42.5550541832,,9.50132418861,,12.1354591837,4.7,,4.56523545561,3.7,,,2.68,2.06,59.4,,,,,30.11,43.09,42.7,,78.386177006,,,,12.34,,,7.69,,236.93,,61.401950101,19.1296254865,211.99,,,49.7,,32.91,1.68,3.34,80.31,,67.99,,,,21.17,,,,67.3809253474,
2013-06-17,35.2396461956,38.4,,58.17,,,31.98,35.94,41.5773389809,,9.55324399292,,12.1354591837,4.67,,4.57816813395,3.75,,,2.72,1.95,60.5,,,,,29.69,43.53,43.21,,79.7218478521,,,,12.59,,,7.99,,232.71,,61.890657618,19.4799849276,207.75,,,48.65,,31.43,1.7,3.34,78.75,,70.62,,,,21.06,,,,66.9118485647,
2013-06-18,35.202784641,38.6,,58.31,,,32.2,36.22,42.3187730093,,9.65708360154,,12.212755102,4.82,,4.59756715147,3.78,,,2.796,1.94,60.5,,,,,29.99,43.89,42.56,,81.6690306519,,,,12.83,,,8.18,,242.76,,62.8957353415,19.6401492435,210.8,,,49.0,,32.54,1.79,3.404,78.8,,71.69,,,,21.41,,,,67.879319429,
2013-06-19,35.0774553554,37.8,,57.21,,,31.49,36.0,41.2269910334,,9.58828986083,,12.212755102,4.72,,4.50057206389,3.98,,17.4287564767,2.78,2.0,60.06,,,,,30.25,43.79,42.14,,79.8023099513,,,,12.9,,,7.93,,231.38,,62.7943054795,19.5200260066,203.8,,,49.56,,32.33,1.71,3.338,77.87,,70.4,,,,20.36,,,,66.2961852874,
2013-06-20,34.1411718686,37.9,,55.17,,,31.01,35.03,40.2085376975,,9.26972467482,,12.3673469388,4.56,,4.30011554955,3.71,,16.8976683938,2.64,1.9,57.09,,,,,28.4,43.34,41.59,,77.4689090755,,,,12.6,,,7.75,,219.61,,62.4254696177,19.0195125192,199.58,,,49.7,,35.05,1.61,3.24,76.161,,69.26,,,,19.53,,,,64.5273749194,
2013-06-21,34.6498613221,40.2,,55.6,,,30.3,35.4,39.7848611099,,9.3219484758,,12.2900510204,4.51,,4.24838483617,3.81,,16.5155440415,2.78,1.96,57.97,,,,,29.01,44.19,41.63,,79.0797603008,,,,13.04,,,7.35,,215.47,,63.8030715617,19.3598616906,199.074,,,48.37,,34.8,1.51,3.132,75.978,,69.93,,,,19.07,,,,64.654416548,
2013-06-24,34.2148949778,40.6,,54.72,,,29.9,35.4,39.8663373767,,9.03993995049,,12.1354591837,4.45,,4.17725510528,3.61,,16.2564766839,2.796,1.88,56.21,,,,,29.4,43.32,40.86,,77.3562621367,,,,12.97,,,7.54,,218.38,,63.4489891343,19.3698719604,200.46,,,46.48,,35.92,1.42,2.85,76.67,,72.16,,,,19.35,,,,64.4882851875,
2013-06-25,34.0821933812,39.8,,55.72,,,29.7,35.2,40.5588856451,,9.18094421314,,12.1354591837,4.46,,4.18372144445,3.67,,16.3277202073,2.8,1.861,55.11,,,,,29.4,43.0,41.22,,77.5477619327,,,,13.25,,,7.37,,220.172,,64.0299056167,19.2397384537,199.15,,,47.32,,35.94,1.49,2.85,78.1,,73.66,,,,19.79,,,,64.9378171042,
2013-06-26,34.4213196835,39.0,,57.09,,,30.86,34.93,41.8054725281,,9.30628133551,,12.2900510204,4.42,,4.29364921038,3.62,,16.2370466321,2.9872,1.98,55.66,,,,8.06,30.24,42.02,41.08,,80.1402507678,,,,13.39,,,7.31,,228.74,,63.6887324445,19.3098103419,208.43,,,47.39,,36.39,1.51,2.85,80.32,,74.69,,,,21.08,,,,66.8336691009,
2013-06-27,34.8562860278,39.6,,56.71,,,31.51,35.68,41.5569699142,,9.46295273846,,12.212755102,4.47,,4.22251947948,3.82,,16.1917098446,3.0,2.3,56.43,,,,8.02,30.84,42.33,41.35,,79.6494319629,,,,13.87,,,7.44,,234.57,,63.6426279618,19.7102211318,208.81,,,47.39,,36.52,1.6,2.85,80.53,,74.95,,,,21.4,,,,67.165931822,
2013-06-28,34.2443842215,41.0,,55.74,,,31.46,35.43,41.7728820213,,9.53606605984,,12.2900510204,4.54,,4.18372144445,3.79,,16.1722797927,3.1844,2.11,57.86,,,,8.0,31.0,42.56,41.03,,79.3839070356,,,,13.91,,,7.81,,224.88,,63.697953341,19.9304470662,215.2,,,47.95,,37.4,1.55,2.85,80.06,,74.84,,,,22.0,,,,66.9509382966,
2013-07-01,34.1485441795,42.2,,59.44,,,32.71,36.38,42.0865656488,,9.54128843994,,12.3673469388,4.66,,4.26131751451,3.82,,17.0077720207,3.56,2.11,59.62,,,,8.1,32.99,42.95,41.81,,78.4425004754,,,,14.44,,,7.97,,230.14,,64.2604280304,20.0705908427,217.875,,,48.51,,39.9,1.61,2.85,80.43,,76.27,,,,22.92,,,,69.8728957555,
2013-07-02,34.3181073307,45.0,,59.72,,,33.61,36.33,42.5550541832,,9.50473177925,,11.8262755102,4.71,,4.23545215783,3.8,,19.4300518135,3.48,2.21,61.38,,,,8.47,35.84,43.06,41.96,,77.2918924573,,,,14.05,,,7.92,,231.12,,64.490950444,19.8803957175,216.65,,,48.65,,38.69,1.63,3.066,79.52,,73.44,,,,22.95,,,,70.0976617138,
2013-07-03,34.3181073307,47.0,,59.34,,,33.52,36.24,42.3513635161,,9.48906463896,,12.1354591837,4.66,,4.17725510528,3.89,,19.4624352332,3.4,2.32,61.16,,,,8.57,36.66,43.62,41.84,,77.0907372094,,,,13.95,,,8.01,,232.93,,64.2143235476,19.7602724805,217.5,,,48.4407,,39.39,1.65,3.066,80.63,,73.36,,,,23.15,,,,69.9706200852,
2013-07-05,34.7678182968,52.4,,59.63,,,34.91,36.65,43.4431454921,,9.51517653945,,12.1354591837,4.88,,4.21605314031,3.91,,18.957253886,3.4,2.44,59.73,,,,8.62,37.82,43.24,42.65,,78.5631936241,,,,14.1,,,8.465,,233.48,,65.1364132022,19.740251941,221.65,,,47.88,,40.03,1.62,3.048,82.43,,75.28,,,,23.69,,,,71.2703536706,
